Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
3/2/2020,Costa Rica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Cote d'Ivoire,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Croatia,7,NaN,NaN,7,NaN,NaN,NaN,Europe
3/2/2020,Cuba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Cyprus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Czechia,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/2/2020,Denmark,4,NaN,NaN,4,NaN,NaN,NaN,Europe
3/2/2020,Djibouti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Dominica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Dominican Republic,1,NaN,NaN,1,NaN,NaN,NaN,Americas
3/2/2020,Ecuador,6,NaN,NaN,6,NaN,NaN,NaN,Americas
3/2/2020,Egypt,2,NaN,1,1,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,El Salvador,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Equatorial Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Eritrea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Estonia,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Eswatini,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Ethiopia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Fiji,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/2/2020,Finland,6,NaN,1,5,NaN,NaN,NaN,Europe
3/2/2020,France,191,3,12,176,61,1,NaN,Europe
3/2/2020,Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Gambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Georgia,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/2/2020,Germany,159,NaN,16,143,29,NaN,NaN,Europe
3/2/2020,Ghana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Greece,7,NaN,NaN,7,NaN,NaN,NaN,Europe
3/2/2020,Greenland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Grenada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Guatemala,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Guyana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Haiti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Holy See,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Honduras,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Hungary,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Iceland,6,NaN,NaN,6,3,NaN,NaN,Europe
3/2/2020,India,5,NaN,3,2,2,NaN,NaN,South-East Asia
3/2/2020,Indonesia,2,NaN,NaN,2,2,NaN,NaN,South-East Asia
3/2/2020,Iran,1501,66,291,1144,523,12,116,Eastern Mediterranean
3/2/2020,Iraq,26,NaN,NaN,26,7,NaN,NaN,Eastern Mediterranean
3/2/2020,Ireland,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Israel,10,NaN,1,9,NaN,NaN,NaN,Europe
3/2/2020,Italy,2036,52,149,1835,342,18,66,Europe
3/2/2020,Jamaica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Japan,278,6,32,240,19,NaN,NaN,Western Pacific
3/2/2020,Jordan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Kazakhstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Kenya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Kosovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Kuwait,56,NaN,NaN,56,11,NaN,NaN,Eastern Mediterranean
3/2/2020,Kyrgyzstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Laos,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/2/2020,Latvia,1,NaN,NaN,1,1,NaN,NaN,Europe
3/2/2020,Lebanon,13,NaN,NaN,13,3,NaN,NaN,Eastern Mediterranean
3/2/2020,Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Liberia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Libya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Liechtenstein,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Lithuania,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Luxembourg,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Madagascar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Malawi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Malaysia,29,NaN,18,11,NaN,NaN,NaN,Western Pacific
3/2/2020,Maldives,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/2/2020,Mali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Malta,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Mauritius,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Mexico,5,NaN,NaN,5,NaN,NaN,NaN,Americas
3/2/2020,Moldova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Monaco,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/2/2020,Montenegro,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Morocco,1,NaN,NaN,1,1,NaN,NaN,Eastern Mediterranean
3/2/2020,Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Nepal,1,NaN,1,NaN,NaN,NaN,NaN,South-East Asia
3/2/2020,Netherlands,18,NaN,NaN,18,8,NaN,NaN,Europe
3/2/2020,New Zealand,1,NaN,NaN,1,NaN,NaN,NaN,Western Pacific
3/2/2020,Nicaragua,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Niger,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Nigeria,1,NaN,NaN,1,NaN,NaN,NaN,Africa
3/2/2020,North Macedonia,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/2/2020,Norway,25,NaN,NaN,25,6,NaN,NaN,Europe
3/2/2020,Oman,6,NaN,1,5,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Pakistan,5,NaN,NaN,5,1,NaN,NaN,Eastern Mediterranean
3/2/2020,Panama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Papua New Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/2/2020,Paraguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Peru,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Philippines,3,1,1,1,NaN,NaN,NaN,Western Pacific
3/2/2020,Poland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Portugal,2,NaN,NaN,2,2,NaN,NaN,Europe
3/2/2020,Qatar,3,NaN,NaN,3,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Romania,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/2/2020,Russia,3,NaN,2,1,1,NaN,NaN,Europe
3/2/2020,Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Saint Kitts and Nevis,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Saint Lucia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Saint Vincent and the Grenadines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,San Marino,8,NaN,NaN,8,7,NaN,NaN,Europe
3/2/2020,Sao Tome and Principe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Saudi Arabia,1,NaN,NaN,1,1,NaN,NaN,Eastern Mediterranean
3/2/2020,Senegal,1,NaN,NaN,1,1,NaN,NaN,Africa
3/2/2020,Serbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Seychelles,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Sierra Leone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Singapore,108,NaN,78,30,2,NaN,6,Western Pacific
3/2/2020,Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Slovenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Somalia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,South Africa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,South Korea,4335,28,30,4277,599,11,NaN,Western Pacific
3/2/2020,South Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Spain,120,NaN,2,118,36,NaN,NaN,Europe
3/2/2020,Sri Lanka,1,NaN,1,NaN,NaN,NaN,NaN,South-East Asia
3/2/2020,Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Suriname,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Sweden,15,NaN,NaN,15,1,NaN,NaN,Europe
3/2/2020,Switzerland,42,NaN,NaN,42,15,NaN,NaN,Europe
3/2/2020,Syria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Taiwan*,41,1,12,28,1,NaN,3,Western Pacific
3/2/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Tanzania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Thailand,43,1,31,11,1,NaN,3,South-East Asia
3/2/2020,Timor-Leste,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/2/2020,Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Trinidad and Tobago,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Tunisia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Turkey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,US,53,6,7,40,23,5,NaN,Americas
3/2/2020,Uganda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Ukraine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,United Arab Emirates,21,NaN,5,16,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,United Kingdom,134,NaN,8,126,40,NaN,NaN,Europe
3/2/2020,Uruguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Uzbekistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/2/2020,Venezuela,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/2/2020,Vietnam,16,NaN,16,NaN,NaN,NaN,NaN,Western Pacific
3/2/2020,West Bank and Gaza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Western Sahara,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Yemen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/2/2020,Zambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/2/2020,Zimbabwe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Afghanistan,1,NaN,NaN,1,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Albania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Algeria,5,NaN,NaN,5,2,NaN,NaN,Africa
3/3/2020,Andorra,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Angola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Antigua and Barbuda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Argentina,1,NaN,NaN,1,1,NaN,NaN,Americas
3/3/2020,Armenia,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Australia,39,1,11,27,9,NaN,NaN,Western Pacific
3/3/2020,Austria,21,NaN,NaN,21,3,NaN,NaN,Europe
3/3/2020,Azerbaijan,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/3/2020,Bahamas,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Bahrain,49,NaN,NaN,49,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Bangladesh,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Barbados,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Belarus,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Belgium,13,NaN,1,12,5,NaN,NaN,Europe
3/3/2020,Belize,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Benin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Bhutan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Bolivia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Bosnia and Herzegovina,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Botswana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Brazil,2,NaN,NaN,2,NaN,NaN,NaN,Americas
3/3/2020,Brunei,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Bulgaria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Burkina Faso,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Burma,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Burundi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Cabo Verde,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Cambodia,1,NaN,1,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Cameroon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Canada,30,NaN,NaN,30,3,NaN,NaN,Americas
3/3/2020,Central African Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Chad,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Chile,10,NaN,NaN,10,1,NaN,NaN,Americas
3/3/2020,China,80261,2947,45919,31395,125,33,2566,Western Pacific
3/3/2020,Colombia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Comoros,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Congo (Brazzaville),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Congo (Kinshasa),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Costa Rica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Cote d'Ivoire,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Croatia,9,NaN,NaN,9,2,NaN,NaN,Europe
3/3/2020,Cuba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Cyprus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Czechia,5,NaN,NaN,5,2,NaN,NaN,Europe
3/3/2020,Denmark,6,NaN,NaN,6,2,NaN,NaN,Europe
3/3/2020,Djibouti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Dominica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Dominican Republic,1,NaN,NaN,1,NaN,NaN,NaN,Americas
3/3/2020,Ecuador,7,NaN,NaN,7,1,NaN,NaN,Americas
3/3/2020,Egypt,2,NaN,1,1,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,El Salvador,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Equatorial Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Eritrea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Estonia,2,NaN,NaN,2,1,NaN,NaN,Europe
3/3/2020,Eswatini,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Ethiopia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Fiji,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Finland,6,NaN,1,5,NaN,NaN,NaN,Europe
3/3/2020,France,204,4,12,188,13,1,NaN,Europe
3/3/2020,Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Gambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Georgia,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/3/2020,Germany,196,NaN,16,180,37,NaN,NaN,Europe
3/3/2020,Ghana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Greece,7,NaN,NaN,7,NaN,NaN,NaN,Europe
3/3/2020,Greenland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Grenada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Guatemala,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Guyana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Haiti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Holy See,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Honduras,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Hungary,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Iceland,11,NaN,NaN,11,5,NaN,NaN,Europe
3/3/2020,India,5,NaN,3,2,NaN,NaN,NaN,South-East Asia
3/3/2020,Indonesia,2,NaN,NaN,2,NaN,NaN,NaN,South-East Asia
3/3/2020,Iran,2336,77,291,1968,835,11,NaN,Eastern Mediterranean
3/3/2020,Iraq,32,NaN,NaN,32,6,NaN,NaN,Eastern Mediterranean
3/3/2020,Ireland,2,NaN,NaN,2,1,NaN,NaN,Europe
3/3/2020,Israel,12,NaN,1,11,2,NaN,NaN,Europe
3/3/2020,Italy,2502,79,160,2263,466,27,11,Europe
3/3/2020,Jamaica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Japan,298,6,43,249,20,NaN,11,Western Pacific
3/3/2020,Jordan,1,NaN,NaN,1,1,NaN,NaN,Eastern Mediterranean
3/3/2020,Kazakhstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Kenya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Kosovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Kuwait,56,NaN,NaN,56,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Kyrgyzstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Laos,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Latvia,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Lebanon,13,NaN,NaN,13,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Liberia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Libya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Liechtenstein,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Lithuania,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Luxembourg,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Madagascar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Malawi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Malaysia,36,NaN,22,14,7,NaN,4,Western Pacific
3/3/2020,Maldives,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Mali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Malta,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Mauritius,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Mexico,5,NaN,1,4,NaN,NaN,1,Americas
3/3/2020,Moldova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Monaco,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Montenegro,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Morocco,1,NaN,NaN,1,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Nepal,1,NaN,1,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Netherlands,24,NaN,NaN,24,6,NaN,NaN,Europe
3/3/2020,New Zealand,1,NaN,NaN,1,NaN,NaN,NaN,Western Pacific
3/3/2020,Nicaragua,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Niger,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Nigeria,1,NaN,NaN,1,NaN,NaN,NaN,Africa
3/3/2020,North Macedonia,1,NaN,NaN,1,NaN,NaN,NaN,Europe
3/3/2020,Norway,32,NaN,NaN,32,7,NaN,NaN,Europe
3/3/2020,Oman,12,NaN,2,10,6,NaN,1,Eastern Mediterranean
3/3/2020,Pakistan,5,NaN,NaN,5,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Panama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Papua New Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
3/3/2020,Paraguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Peru,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Philippines,3,1,1,1,NaN,NaN,NaN,Western Pacific
3/3/2020,Poland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Portugal,2,NaN,NaN,2,NaN,NaN,NaN,Europe
3/3/2020,Qatar,7,NaN,NaN,7,4,NaN,NaN,Eastern Mediterranean
3/3/2020,Romania,3,NaN,NaN,3,NaN,NaN,NaN,Europe
3/3/2020,Russia,3,NaN,2,1,NaN,NaN,NaN,Europe
3/3/2020,Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Saint Kitts and Nevis,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Saint Lucia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Saint Vincent and the Grenadines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,San Marino,10,1,NaN,9,2,1,NaN,Europe
3/3/2020,Sao Tome and Principe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Saudi Arabia,1,NaN,NaN,1,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Senegal,2,NaN,NaN,2,1,NaN,NaN,Africa
3/3/2020,Serbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Seychelles,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Sierra Leone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Singapore,110,NaN,78,32,2,NaN,NaN,Western Pacific
3/3/2020,Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Slovenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Somalia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,South Africa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,South Korea,5186,28,30,5128,851,NaN,NaN,Western Pacific
3/3/2020,South Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Spain,165,1,2,162,45,1,NaN,Europe
3/3/2020,Sri Lanka,1,NaN,1,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Suriname,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Sweden,21,NaN,NaN,21,6,NaN,NaN,Europe
3/3/2020,Switzerland,56,NaN,2,54,14,NaN,2,Europe
3/3/2020,Syria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Taiwan*,42,1,12,29,1,NaN,NaN,Western Pacific
3/3/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,Tanzania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Thailand,43,1,31,11,NaN,NaN,NaN,South-East Asia
3/3/2020,Timor-Leste,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
3/3/2020,Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
3/3/2020,Trinidad and Tobago,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
3/3/2020,Tunisia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
3/3/2020,Turkey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
3/3/2020,US,73,7,7,59,20,1,NaN,Americas
